,Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
2174,2014-06-09,83.81,84.88,82.95,84.71,75415000,2.741952579344428,85.44140515868888,74.47359484131117,83.46399999999988,82.37199999999999,79.95750000000002,74.59340000000006,68.63125,83.46496151476533,83.46496151476533,83.46496151476533,83.46496151476533,83.46496151476533,2.6074148420807437,2.411402468458709,1.250195651122518,50.2669060446684,1333.3333333333337,6.795259707513869,80.95883207307511,-2.3319615912208764,97.66803840877913,0.0077984783230913,100301949.99999988,684768199.9999999,2014-06-09,9,0,160,24,0,2014,6,87.39,87.46,86.96,85.95,86.31900000000012,84.78200000000007,83.00860000000003,1951.27,1949.44,1924.97,16943.1,16924.28,16743.63,85.21
2175,2014-06-10,85.64,85.93,84.6,85.21,62777000,2.858311012138199,86.10612202427643,74.67287797572362,84.03799999999987,82.81299999999999,80.38950000000003,74.91860000000007,68.73809999999999,84.04664100984357,84.04664100984357,84.04664100984357,84.04664100984357,84.04664100984357,2.6792892813247,2.464979831031907,1.2558959617566248,51.64493473949173,1333.3333333333333,5.457920792079204,81.95795452431241,-8.812729498164172,91.18727050183584,0.0071603017067039,31388500.0,542393280.0,2014-06-10,10,1,161,24,0,2014,6,87.54,87.39,87.46,85.91,86.49900000000011,85.00250000000008,83.11900000000001,1950.79,1951.27,1924.24,16945.92,16943.1,16722.34,84.86
2176,2014-06-11,85.1,85.67,84.5,84.86,45681000,2.885449157776061,86.56889831555215,75.02710168444791,84.35399999999989,83.23999999999998,80.79800000000003,75.23700000000007,68.8444,84.31776067322905,84.31776067322905,84.31776067322905,84.31776067322905,84.31776067322905,2.6771477248198323,2.507413409789492,1.249760535916866,52.78670848021453,1333.3333333333333,5.298424122099512,78.8394150086429,-13.527180783818023,86.47281921618197,0.0080239854457949,-15988349.99999974,373213770.00000006,2014-06-11,11,2,162,24,0,2014,6,87.53,87.54,87.39,86.23,86.70400000000011,85.21950000000007,83.21740000000001,1943.89,1950.79,1927.88,16843.88,16945.92,16737.53,83.44
2177,2014-06-12,85.02,85.09,83.09,83.44,54749000,2.773044118692653,86.68108823738532,75.58891176261471,84.31999999999988,83.378,81.13500000000002,75.51440000000007,68.94239999999999,84.0251737821527,84.0251737821527,84.0251737821527,84.0251737821527,84.0251737821527,2.531684707902116,2.512267669412017,1.3033490690656613,52.08277345256664,1333.3333333333337,1.681696319766019,67.60070757775324,-32.76315789473693,67.23684210526308,0.0121770130802513,-77743580.00000009,369008259.9999997,2014-06-12,12,3,163,24,0,2014,6,86.73,87.53,87.54,86.96,86.77400000000011,85.41800000000008,83.2708,1930.11,1943.89,1940.46,16734.19,16843.88,16836.11,82.52
2178,2014-06-13,83.36,83.57,82.16,82.52,54525000,2.513894598553614,86.48628919710725,76.4307108028928,84.14799999999988,83.454,81.45850000000003,75.77120000000008,69.0449,83.52344918810181,83.52344918810181,83.52344918810181,83.52344918810181,83.52344918810181,2.3154765355830875,2.4729094426462312,1.310966992703828,50.46187732221226,1333.3333333333333,0.9295499021526308,61.48526121624898,-53.11526479750794,46.88473520249205,0.0131117569909761,-50163000.00000009,352776749.99999994,2014-06-13,13,4,164,24,0,2014,6,86.99,86.73,87.53,87.46,86.86900000000011,85.66200000000008,83.32519999999998,1936.16,1930.11,1949.44,16775.74,16734.19,16924.28,83.36
2179,2014-06-16,82.73,83.85,82.68,83.36,35561000,2.332632576478264,86.43326515295654,77.1027348470435,83.87799999999989,83.671,81.76800000000001,76.05440000000007,69.15015,83.46896612540121,83.46896612540121,83.46896612540121,83.46896612540121,83.46896612540121,2.186704018403418,2.415668357797669,1.312326493224983,49.10707076901118,1333.3333333333337,2.672742948638997,64.63135379622932,-46.47377938517192,53.52622061482809,0.0112591658253721,29871240.000000123,220122589.9999999,2014-06-16,16,0,167,25,0,2014,6,87.06,86.99,86.73,87.39,86.9800000000001,85.88300000000007,83.3942,1937.78,1936.16,1951.27,16781.01,16775.74,16943.1,83.25
2180,2014-06-17,83.46,83.81,83.0,83.25,29726000,2.185113269376573,86.39622653875317,77.65577346124688,83.48599999999989,83.762,82.02600000000002,76.35320000000007,69.25435,83.39597741693414,83.39597741693414,83.39597741693414,83.39597741693414,83.39597741693414,2.0521192369275667,2.3429585336236487,1.2764460294231983,47.84903611246733,1333.3333333333337,1.1051736701481618,63.89529668105636,-48.46292947558782,51.53707052441219,0.0102218563161041,-3269859.9999999832,153386159.9999999,2014-06-17,17,1,168,25,0,2014,6,87.11,87.06,86.99,87.54,87.10000000000011,86.07750000000007,83.5088,1941.99,1937.78,1950.79,16808.49,16781.01,16945.92,83.34
2181,2014-06-18,83.42,83.44,82.59,83.34,33514000,1.9955202461105748,86.27904049222117,78.29695950777888,83.18199999999987,83.768,82.28800000000003,76.67540000000008,69.36185,83.3773182779561,83.3773182779561,83.3773182779561,83.3773182779561,83.3773182779561,1.93046883278636,2.260460593456191,1.2459855987501125,46.22839331124052,1333.3333333333333,0.0720461095100891,64.25399576896052,-46.835443037974734,53.16455696202527,0.0105428635088929,3016260.000000114,175613360.0000003,2014-06-18,18,2,169,25,0,2014,6,87.6,87.11,87.06,87.53,87.23700000000011,86.31150000000005,83.6486,1956.98,1941.99,1943.89,16906.62,16808.49,16843.88,83.05
2182,2014-06-19,83.44,83.45,82.58,83.05,35528000,1.7665413725860806,86.05808274517219,78.99191725482785,83.10399999999989,83.712,82.52500000000002,76.99180000000008,69.467,83.26821218530407,83.26821218530407,83.26821218530407,83.26821218530407,83.26821218530407,1.7900251391397006,2.166373502592893,1.2191294845536762,44.72351071010134,1333.3333333333337,-0.6697763425427607,62.11265036970758,-52.0795660036168,47.9204339963832,0.0076818038924098,-10303120.000000222,168402719.99999982,2014-06-19,19,3,170,25,0,2014,6,87.54,87.6,87.11,86.73,87.2950000000001,86.50300000000006,83.7724,1959.48,1956.98,1930.11,16921.46,16906.62,16734.19,82.19
2183,2014-06-20,83.04,83.67,82.18,82.19,100898000,1.4855270197211232,85.68405403944227,79.74194596055777,83.03799999999988,83.59299999999999,82.71300000000002,77.27340000000008,69.56145000000001,82.90880812353605,82.90880812353605,82.90880812353605,82.90880812353605,82.90880812353605,1.5909877707368736,2.0512963562216893,1.2384773785141276,42.86401390638672,1333.3333333333333,-1.427200767570158,56.13779904960148,-78.07933194154498,21.920668058455025,0.0074638331618766,-86772279.99999994,379376479.9999991,2014-06-20,20,4,171,25,0,2014,6,87.65,87.54,87.6,86.99,87.3140000000001,86.68150000000006,83.87039999999999,1962.87,1959.48,1936.16,16947.08,16921.46,16775.74,82.12
2184,2014-06-23,82.56,82.83,81.91,82.12,43694000,1.264416237264609,85.38183247452926,80.32416752547081,82.78999999999988,83.33399999999999,82.85300000000004,77.57120000000008,69.6577,82.64587208235737,82.64587208235737,82.64587208235737,82.64587208235737,82.64587208235737,1.4113318522362164,1.923303455424595,1.2157289943345473,40.830322226947146,1333.3333333333337,-3.057490260890083,55.6684023077158,-94.77611940298488,5.22388059701511,0.0044278208570863,-3058579.999999702,122343200.00000048,2014-06-23,23,0,174,26,0,2014,6,87.67,87.65,87.54,87.06,87.3420000000001,86.83050000000006,84.02019999999999,1962.61,1962.87,1937.78,16937.26,16947.08,16781.01,81.62
2185,2014-06-24,82.05,82.94,81.54,81.62,39036000,1.2063010011058293,85.30660200221169,80.48139799778838,82.46399999999988,82.975,82.89400000000003,77.86880000000008,69.74960000000002,82.30391472157159,82.30391472157159,82.30391472157159,82.30391472157159,82.30391472157159,1.214606196975183,1.7815640037347125,1.2288912090249362,38.52736686055174,1333.3333333333337,-4.213120525759876,52.3042305945945,-98.17767653758546,1.82232346241454,0.0044925600558742,-19518000.0,32009520.000000287,2014-06-24,24,1,175,26,0,2014,6,87.58,87.67,87.65,87.11,87.3460000000001,86.92250000000006,84.18679999999999,1949.98,1962.61,1941.99,16818.13,16937.26,16808.49,81.69
2186,2014-06-25,81.56,82.0,81.05,81.69,36869000,1.117534410163964,85.18406882032797,80.71393117967212,82.13399999999987,82.65799999999999,82.94900000000004,78.16260000000008,69.83680000000001,82.09927648104772,82.09927648104772,82.09927648104772,82.09927648104772,82.09927648104772,1.052218789611402,1.6356949609100504,1.208970408380298,35.86556973913237,1333.3333333333333,-3.7355644591091233,52.73487904647336,-86.88524590163937,13.114754098360642,0.004430827912604,2580829.9999997485,40555899.99999979,2014-06-25,25,2,176,26,0,2014,6,88.14,87.58,87.67,87.6,87.40700000000011,87.05550000000007,84.3522,1959.53,1949.98,1956.98,16867.51,16818.13,16906.62,82.18
2187,2014-06-26,81.7,82.32,81.19,82.18,32629000,1.112822395630277,85.1806447912606,80.7293552087395,81.95999999999988,82.53199999999997,82.95500000000006,78.47560000000007,69.93375,82.12618432069848,82.12618432069848,82.12618432069848,82.12618432069848,82.12618432069848,0.9520894101712684,1.498973850762294,1.2033296649245622,33.71341106609575,1333.3333333333337,-1.5100671140939488,55.7469744487926,-76.84426229508182,23.155737704918185,0.0063234717941223,15988210.000000296,3915480.000000149,2014-06-26,26,3,177,26,0,2014,6,88.19,88.14,87.58,87.54,87.55300000000011,87.16350000000007,84.51319999999998,1957.22,1959.53,1959.48,16846.13,16867.51,16921.46,83.16
2188,2014-06-27,82.11,83.18,82.06,83.16,64029000,1.0771575655670942,85.17931513113425,80.87068486886588,82.15399999999987,82.59599999999998,83.02500000000006,78.80560000000008,70.0527,82.47078954713233,82.47078954713233,82.47078954713233,82.47078954713233,82.47078954713233,0.9409670825737776,1.3873724971245909,1.1973775460013794,32.49548223900097,1333.3333333333337,0.7755695588948142,61.08801650470337,-56.76229508196732,43.23770491803269,0.0068680157949759,62748419.999999344,89640599.99999945,2014-06-27,27,4,178,26,0,2014,6,88.57,88.19,88.14,87.65,87.7110000000001,87.29000000000006,84.66059999999997,1960.96,1957.22,1962.87,16851.84,16846.13,16947.08,84.02
2189,2014-06-30,83.27,84.74,83.26,84.02,49482300,1.007013693528146,85.18052738705634,81.15247261294377,82.53399999999986,82.66199999999996,83.16650000000006,79.13760000000008,70.17280000000001,82.98719303142155,82.98719303142155,82.98719303142155,82.98719303142155,82.98719303142155,0.9901337252529744,1.3079247427502676,1.224707721286995,32.463629150404174,1333.3333333333337,0.791746641074852,65.0719693348612,-35.7142857142858,64.2857142857142,0.0073625527450783,42554777.99999997,140034908.9999999,2014-06-30,30,0,181,27,0,2014,6,88.72,88.57,88.19,87.67,87.87700000000011,87.42850000000007,84.81059999999998,1960.23,1960.96,1962.61,16826.6,16851.84,16937.26,84.55
2190,2014-07-01,84.55,85.05,84.2,84.55,38223000,1.0324783673052074,85.34195673461048,81.21204326538964,83.11999999999986,82.79199999999996,83.27700000000006,79.46420000000008,70.3005,83.50812868761437,83.50812868761437,83.50812868761437,83.50812868761437,83.50812868761437,1.059650226209584,1.258269839442131,1.2108000269093526,32.61854135366194,1333.3333333333333,1.561561561561558,67.29433684818233,-13.3663366336635,86.6336633663365,0.0043184374565401,20258190.000000045,84472829.99999976,2014-07-01,1,1,182,27,0,2014,7,89.7,88.72,88.57,87.58,88.13600000000011,87.61800000000007,84.96819999999998,1973.32,1960.23,1949.98,16956.07,16826.6,16818.13,84.51
2191,2014-07-02,84.87,85.04,84.16,84.51,28465000,1.0686650551065446,85.47583011021314,81.20116988978697,83.68399999999987,82.90899999999996,83.33850000000005,79.78860000000009,70.43740000000001,83.84208579174293,83.84208579174293,83.84208579174293,83.84208579174293,83.84208579174293,1.0988480520164785,1.2263854819570006,1.1871714535586853,32.71186119294122,1333.3333333333333,1.4038876889848833,66.94811938707343,-13.4999999999998,86.5000000000002,0.004811159768981,-1138599.9999997737,35011950.00000011,2014-07-02,2,2,183,27,0,2014,7,89.85,89.7,88.72,88.14,88.36100000000012,87.79900000000006,85.11579999999998,1974.62,1973.32,1959.53,16976.24,16956.07,16867.51,85.01
2192,2014-07-03,84.69,85.07,84.26,85.01,22891800,1.1313953890314743,85.67129077806301,81.14570922193711,84.24999999999986,83.10499999999996,83.40850000000006,80.14080000000008,70.57350000000001,84.23139052782864,84.23139052782864,84.23139052782864,84.23139052782864,84.23139052782864,1.156922154263853,1.2124928164183713,1.16023063544735,32.81845966426939,1333.3333333333333,2.360024081878396,69.08893431256487,-1.4925373134325404,98.50746268656746,0.0048147912284243,11445900.0,32048520.00000013,2014-07-03,3,3,184,27,0,2014,7,90.42,89.85,89.7,88.19,88.64900000000011,87.97200000000007,85.28919999999998,1985.44,1974.62,1957.22,17068.26,16976.24,16846.13,86.77
2193,2014-07-07,85.11,86.78,85.07,86.77,56468000,1.3581202179195029,86.29424043583907,80.86175956416105,84.97199999999987,83.56299999999996,83.57800000000006,80.41780000000008,70.71245,85.0775936852191,85.0775936852191,85.0775936852191,85.0775936852191,85.0775936852191,1.329636369366355,1.235921527007968,1.2037855900582533,33.88544594136791,1333.3333333333333,5.5724540698381775,75.18246427737326,-0.1745200698081171,99.82547993019188,0.0078149464273022,99383679.9999995,191426520.00000003,2014-07-07,7,0,188,28,0,2014,7,90.14,90.42,89.85,88.57,88.89800000000011,88.10600000000007,85.44139999999999,1977.65,1985.44,1960.96,17024.21,17068.26,16851.84,86.2
2194,2014-07-08,87.04,87.52,84.91,86.2,65222000,1.4604933377046376,86.57348667540934,80.73151332459078,85.40799999999987,83.97099999999998,83.65250000000006,80.67260000000009,70.84370000000001,85.45172912347941,85.45172912347941,85.45172912347941,85.45172912347941,85.45172912347941,1.4043311376732532,1.269603449141025,1.304229476482664,35.203052120641004,1333.3333333333333,4.968339016074036,70.34586174968643,-20.40185471406481,79.59814528593519,0.0101586262908001,-37176539.99999955,97180780.0000006,2014-07-08,8,1,189,28,0,2014,7,89.05,90.14,90.42,88.72,89.03600000000012,88.18900000000005,85.59819999999999,1963.71,1977.65,1960.23,16906.62,17024.21,16826.6,86.24
2195,2014-07-09,86.29,86.75,85.67,86.24,36436000,1.5345851488116675,86.7731702976234,80.63482970237673,85.74599999999985,84.43299999999996,83.70400000000006,80.87140000000008,70.97825,85.71448608231961,85.71448608231961,85.71448608231961,85.71448608231961,85.71448608231961,1.4500397893362305,1.3056907171800662,1.2882130853053304,36.42654357282316,1333.3333333333333,5.660377358490553,70.48933556543298,-19.783616692426605,80.2163833075734,0.0103307171818429,1457439.99999971,37529080.000000045,2014-07-09,9,2,190,28,0,2014,7,89.72,89.05,90.14,89.7,89.25000000000011,88.29800000000006,85.763,1972.83,1963.71,1973.32,16985.61,16906.62,16956.07,85.92
2196,2014-07-10,84.77,86.39,84.55,85.92,39686000,1.593774401259863,86.9445488025198,80.56945119748035,86.02799999999986,84.85599999999997,83.75700000000008,81.06820000000009,71.09645,85.78299072154641,85.78299072154641,85.78299072154641,85.78299072154641,85.78299072154641,1.4437996755184912,1.333312508847751,1.3276264363549497,36.11276250089913,1333.3333333333333,5.178112376055826,67.66868212637196,-24.729520865533143,75.27047913446685,0.0107737771893062,-12699519.99999973,42067160.00000009,2014-07-10,10,3,191,28,0,2014,7,89.43,89.72,89.05,89.85,89.37900000000012,88.39300000000006,85.90900000000002,1964.68,1972.83,1974.62,16915.07,16985.61,16976.24,86.09
2197,2014-07-11,86.21,86.69,85.76,86.09,34018000,1.6741611410858246,87.23782228217172,80.54117771782842,86.24399999999987,85.24699999999999,83.88950000000007,81.27420000000009,71.21650000000001,85.88532714769761,85.88532714769761,85.88532714769761,85.88532714769761,85.88532714769761,1.4360183934616373,1.3538536857705286,1.299224548043881,36.00109221278375,1333.3333333333337,4.757848624969575,68.39228949080656,-22.10200927357021,77.89799072642978,0.0106838112145663,5783060.000000058,90147700.0000002,2014-07-11,11,4,192,28,0,2014,7,90.01,89.43,89.72,90.42,89.56100000000012,88.55700000000006,86.06240000000001,1967.57,1964.68,1985.44,16943.81,16915.07,17068.26,87.2
2198,2014-07-14,86.67,87.6,86.48,87.2,42810000,1.7953485953857051,87.71419719077147,80.53280280922866,86.32999999999988,85.65099999999998,84.12350000000006,81.49880000000009,71.3469,86.3235514317984,86.3235514317984,86.3235514317984,86.3235514317984,86.3235514317984,1.5021040739759286,1.3835037634116083,1.3142799374693177,36.4017047264383,1333.3333333333333,4.858104858104865,72.69019540616438,-6.106870229007506,93.89312977099247,0.0074528492979865,47519099.99999998,200350800.0000003,2014-07-14,14,0,195,29,0,2014,7,90.55,90.01,89.43,90.14,89.75900000000013,88.73500000000006,86.22160000000002,1977.1,1967.57,1977.65,17055.42,16943.81,17024.21,86.18
2199,2014-07-15,87.52,87.56,85.92,86.18,45477900,1.842351115174586,87.94920223034926,80.57979776965091,86.3259999999999,85.86699999999999,84.26450000000008,81.70020000000008,71.46920000000001,86.27570095453228,86.27570095453228,86.27570095453228,86.27570095453228,86.27570095453228,1.4553950877808717,1.3978820282854612,1.3375456562215091,36.09883673508656,1333.3333333333333,2.5708164722685205,64.06889155204544,-21.67938931297692,78.32061068702309,0.0089577478961465,-46387457.99999982,128247678.00000034,2014-07-15,15,1,196,29,0,2014,7,90.24,90.55,90.01,89.05,89.91100000000013,88.89400000000006,86.37760000000002,1973.28,1977.1,1963.71,17060.68,17055.42,16906.62,85.69
2200,2014-07-16,87.67,87.79,85.65,85.69,53396300,1.8523961012147467,88.09129220242957,80.6817077975706,86.2159999999999,85.981,84.38650000000008,81.87020000000008,71.59125,86.08046730302152,86.08046730302152,86.08046730302152,86.08046730302152,86.08046730302152,1.3631257101319676,1.3909307646547626,1.3948638236342588,35.50152048365115,1333.3333333333337,1.3483146067415737,60.36496263586323,-31.818181818181905,68.1818181818181,0.009291625662964,-26164187.000000484,130286971.99999988,2014-07-16,16,2,197,29,0,2014,7,90.59,90.24,90.55,89.72,90.00000000000013,89.06800000000007,86.53200000000002,1981.57,1973.28,1972.83,17138.2,17060.68,16985.61,84.16
2201,2014-07-17,85.92,86.14,83.69,84.16,57298000,1.837025269861957,88.101550539724,80.75344946027619,85.86399999999989,85.946,84.4275000000001,82.02660000000009,71.7095,85.44031153534769,85.44031153534769,85.44031153534769,85.44031153534769,85.44031153534769,1.1532494090095184,1.343394493525714,1.470230693374669,33.054046773705124,1333.3333333333333,-0.4141521713406798,50.540003839889,-63.35078534031426,36.64921465968574,0.0119912320409472,-87665940.00000006,46984359.99999961,2014-07-17,17,3,198,29,0,2014,7,89.39,90.59,90.24,89.43,89.95400000000012,89.15750000000007,86.68380000000003,1958.12,1981.57,1964.68,16976.81,17138.2,16915.07,85.37
2202,2014-07-18,84.64,85.65,84.1,85.37,49988000,1.8186208626625344,88.18074172532516,80.90625827467503,85.71999999999987,85.982,84.5435000000001,82.21240000000009,71.82665000000001,85.41687435689846,85.41687435689846,85.41687435689846,85.41687435689846,85.41687435689846,1.0721981826713147,1.2891552313548342,1.4759285009907648,30.78139261446953,1333.3333333333337,0.423479590636395,56.56143705295577,-53.421633554083904,46.57836644591609,0.0145620423482054,60485480.0000004,115972160.00000036,2014-07-18,18,4,199,29,0,2014,7,90.81,89.39,90.59,90.01,89.99300000000014,89.32100000000007,86.86880000000002,1978.22,1958.12,1967.57,17100.18,16976.81,16943.81,84.93
2203,2014-07-21,85.88,85.89,84.73,84.93,39079000,1.7331944191991369,88.14688883839837,81.21411116160182,85.26599999999986,85.798,84.6805000000001,82.3922000000001,71.94060000000002,85.25458290459898,85.25458290459898,85.25458290459898,85.25458290459898,85.25458290459898,0.9613780118061044,1.2235997874450883,1.4533621794914242,28.872956182743696,1333.3333333333333,-2.120548576697003,53.98753914490887,-69.75609756097545,30.243902439024552,0.0121024424985484,-17194759.99999991,107076460.00000036,2014-07-21,21,0,202,30,0,2014,7,90.7,90.81,89.39,90.55,90.04900000000013,89.47350000000007,87.05300000000003,1973.63,1978.22,1977.1,17051.73,17100.18,17055.42,85.63
2204,2014-07-22,85.6,85.79,85.09,85.63,55197000,1.635215743051058,88.12643148610222,81.585568513898,85.15599999999986,85.741,84.85600000000011,82.5922000000001,72.06195000000001,85.37972193639932,85.37972193639932,85.37972193639932,85.37972193639932,85.37972193639932,0.9194376726746044,1.1627673644909915,1.410979166670608,27.10083663899828,1333.3333333333333,-0.6612529002320271,57.31544965685998,-52.682926829268446,47.317073170731554,0.0126979720618412,38637899.999999374,193741469.9999995,2014-07-22,22,1,203,30,0,2014,7,91.27,90.7,90.81,90.24,90.27100000000014,89.65350000000007,87.24260000000004,1983.53,1973.63,1973.28,17113.54,17051.73,17060.68,87.87
2205,2014-07-23,86.27,88.49,86.04,87.87,92918000,1.5805404638607174,88.32958092772154,82.00741907227868,85.59199999999986,85.904,85.16850000000011,82.8182000000001,72.19475000000001,86.20981462426622,86.20981462426622,86.20981462426622,86.20981462426622,86.20981462426622,1.054789969108029,1.141171885414399,1.5144806547655645,27.31834292113792,1333.3333333333337,1.8900742115027944,65.8317909230985,-12.916666666666472,87.08333333333353,0.0171135304817355,208136320.00000083,580737500.0,2014-07-23,23,2,204,30,0,2014,7,91.86,91.27,90.7,90.59,90.48500000000014,89.86750000000006,87.41720000000004,1987.01,1983.53,1981.57,17086.63,17113.54,17138.2,87.72
2206,2014-07-24,87.73,87.99,87.17,87.72,45729000,1.4519714365778589,88.37394287315583,82.5660571268444,86.30399999999986,86.084,85.47000000000011,83.03880000000012,72.3238,86.71320974951081,86.71320974951081,86.71320974951081,86.71320974951081,86.71320974951081,1.1368490051272886,1.140307309356977,1.4648748937108809,27.520313040267588,1333.3333333333337,2.094972067039103,64.89801709571769,-16.041666666666593,83.9583333333334,0.0126194430433801,-6859350.00000026,275745870.00000006,2014-07-24,24,3,205,30,0,2014,7,91.76,91.86,91.27,89.39,90.71800000000016,90.04850000000006,87.58860000000004,1987.98,1987.01,1958.12,17083.8,17086.63,16976.81,88.3
2207,2014-07-25,87.56,88.46,87.37,88.3,43469000,1.3643637422106694,88.50472748442144,83.04727251557875,86.88999999999984,86.30499999999999,85.7760000000001,83.27080000000012,72.46005000000001,87.2421398330072,87.2421398330072,87.2421398330072,87.2421398330072,87.2421398330072,1.2344525347135828,1.1591363544282982,1.4380981155886745,27.967470611600927,1333.3333333333337,2.567080961784172,66.85567423989359,-3.958333333333288,96.04166666666671,0.0121670925432861,25212019.999999925,266030279.9999996,2014-07-25,25,4,206,30,0,2014,7,91.4,91.76,91.86,90.81,90.85700000000014,90.20900000000006,87.76140000000004,1978.34,1987.98,1978.22,16960.57,17083.8,17100.18,89.52
2208,2014-07-28,88.44,89.72,88.19,89.52,55318000,1.460351075311837,89.01470215062376,83.17329784937643,87.80799999999985,86.53699999999999,86.0940000000001,83.54020000000013,72.59885000000001,88.00142655533813,88.00142655533813,88.00142655533813,88.00142655533813,88.00142655533813,1.3941766386947163,1.206144411281582,1.444662535903769,29.0004190905641,1333.3333333333337,2.6605504587155884,70.57328021471234,-3.316749585406348,96.68325041459364,0.0103120751537263,67487959.99999994,351822479.99999994,2014-07-28,28,0,209,31,0,2014,7,91.43,91.4,91.76,90.7,90.94500000000014,90.35200000000006,87.94780000000004,1978.91,1978.34,1973.63,16982.59,16960.57,17051.73,88.94
2209,2014-07-29,89.8,89.9,88.83,88.94,43143000,1.5062641132795969,89.3525282265593,83.3274717734409,88.46999999999984,86.81299999999999,86.3400000000001,83.77560000000013,72.73280000000001,88.31428437022542,88.31428437022542,88.31428437022542,88.31428437022542,88.31428437022542,1.4571607470708727,1.2563476784394405,1.4179009261963575,30.040582045186305,1333.3333333333333,3.202599210953807,66.74064559441796,-15.45893719806774,84.54106280193226,0.0129312374289559,-25022939.999999925,212263560.0000001,2014-07-29,29,1,210,31,0,2014,7,91.27,91.43,91.4,91.27,91.04800000000014,90.47950000000006,88.12040000000005,1969.95,1978.91,1983.53,16912.11,16982.59,17113.54,88.74
2210,2014-07-30,89.0,89.23,88.3,88.74,33010000,1.535302044689483,89.62010408937907,83.47889591062115,88.64399999999985,87.11799999999998,86.54950000000011,83.98860000000012,72.86375000000002,88.4561895801503,88.4561895801503,88.4561895801503,88.4561895801503,88.4561895801503,1.4739470342935448,1.2998675496102612,1.3830508600394753,30.4036393724198,1333.3333333333337,3.559341813513825,65.42128690138955,-18.679549114331877,81.32045088566812,0.0081330778516497,-6602000.000000094,138311899.9999999,2014-07-30,30,2,211,31,0,2014,7,91.62,91.27,91.43,91.86,91.15100000000014,90.57550000000006,88.28840000000004,1970.07,1969.95,1987.01,16880.36,16912.11,17086.63,86.43
2211,2014-07-31,87.84,88.1,86.19,86.43,56843000,1.4592048122923684,89.56390962458485,83.72709037541537,88.38599999999983,87.345,86.64550000000011,84.15520000000011,72.98110000000003,87.78079305343354,87.78079305343354,87.78079305343354,87.78079305343354,87.78079305343354,1.2860280623535516,1.297099652158919,1.4664043700366556,28.797894230936244,1333.3333333333337,2.697243346007617,52.50972239205054,-55.87761674718188,44.122383252818125,0.0151508680306835,-131307329.99999931,109138560.0000001,2014-07-31,31,3,212,31,0,2014,7,89.77,91.62,91.27,91.76,91.18900000000014,90.57150000000009,88.42540000000004,1930.67,1970.07,1987.98,16563.3,16880.36,17083.8,86.91
2212,2014-08-01,85.8,87.35,85.72,86.91,48511000,1.4080762352291978,89.5566524704585,83.92434752954172,88.10799999999982,87.499,86.74050000000011,84.3272000000001,73.09915000000002,87.49052870228903,87.49052870228903,87.49052870228903,87.49052870228903,87.49052870228903,1.1624331064193143,1.2701663430109984,1.4780897721768942,26.951747844612463,1333.3333333333333,1.8039123813986084,54.51839656061671,-48.14814814814823,51.85185185185177,0.0149919120110161,23285279.999999505,92170899.99999958,2014-08-01,1,4,213,31,0,2014,8,89.44,89.77,91.62,91.4,91.05200000000012,90.52250000000006,88.54000000000003,1925.15,1930.67,1978.34,16493.37,16563.3,16960.57,86.42
2213,2014-08-04,87.13,87.32,86.04,86.42,39958000,1.4098641218613814,89.54272824372288,83.90327175627735,87.48799999999983,87.64799999999998,86.72300000000011,84.4870000000001,73.21320000000003,87.13368580152601,87.13368580152601,87.13368580152601,87.13368580152601,87.13368580152601,1.0132640314689212,1.218785880702583,1.4639405027356869,25.23746905731181,1333.3333333333337,1.7543859649122746,52.09598161157702,-56.03864734299516,43.96135265700484,0.0116669695339946,-19579419.999999795,-13985299.999999773,2014-08-04,4,0,216,32,0,2014,8,90.06,89.44,89.77,91.43,90.98800000000011,90.51850000000006,88.65960000000004,1938.99,1925.15,1978.91,16569.28,16493.37,16982.59,86.0
2214,2014-08-05,86.21,86.5,85.31,86.0,55933000,1.4144707025696048,89.54194140513931,83.8840585948609,86.89999999999984,87.68499999999997,86.71300000000011,84.62060000000011,73.32300000000002,86.75579053435068,86.75579053435068,86.75579053435068,86.75579053435068,86.75579053435068,0.8513422316477346,1.1452971508916134,1.444373323968852,23.787379325524064,1333.3333333333337,0.4320915566974244,50.04344661702398,-62.80193236714977,37.19806763285023,0.0117063566395077,-23491860.000000097,-11186600.000000158,2014-08-05,5,1,217,32,0,2014,8,89.37,90.06,89.44,91.27,90.79800000000012,90.53450000000008,88.75320000000005,1920.21,1938.99,1969.95,16429.47,16569.28,16912.11,85.85
